Project Name,Package Name,Type Name,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,FANIN,FANOUT,Path
7,tf.ownnote.ui.helper,EditorCallback,0,0,6,6,20,6,0,0,-1.0,1,0,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
8,tf.ownnote.ui.helper,OwnNoteHTMLEditor,19,0,42,20,385,79,0,0,0.11904761904761905,1,3,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
8,tf.ownnote.ui.helper,JavascriptLogger,0,0,1,1,5,1,0,0,-1.0,1,0,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
8,tf.ownnote.ui.helper,EditorCallback,0,0,6,6,20,6,0,0,-1.0,1,0,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
9,tf.ownnote.ui.helper,OwnNoteHTMLEditor,15,0,40,19,375,77,0,0,0.125,1,3,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
9,tf.ownnote.ui.helper,JavascriptLogger,0,0,1,1,5,1,0,0,-1.0,1,0,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
9,tf.ownnote.ui.helper,EditorCallback,0,0,5,5,17,5,0,0,-1.0,1,0,file-data/ownNoteEditor/ownNoteEditor-src-main-java-tf-ownnote-ui-helper-OwnNoteHTMLEditor
1,fr.openwide.core.spring.util,StringUtils,18,18,26,23,244,40,0,0,0.6538461538461539,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
10,fr.openwide.core.spring.util,StringUtils,14,14,19,17,187,27,0,0,0.7368421052631579,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
11,fr.openwide.core.spring.util,StringUtils,15,15,19,17,225,27,0,0,0.7368421052631579,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
12,fr.openwide.core.spring.util,StringUtils,14,14,17,16,197,25,0,0,0.8235294117647058,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
13,fr.openwide.core.spring.util,StringUtils,14,14,17,16,197,25,0,0,0.8235294117647058,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
14,fr.openwide.core.spring.util,StringUtils,11,11,16,15,181,23,0,0,0.8125,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
15,fr.openwide.core.spring.util,StringUtils,11,11,16,15,2106,1268,0,0,0.8125,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
16,fr.openwide.core.spring.util,StringUtils,11,11,16,15,349,98,0,0,0.8125,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
17,fr.openwide.core.spring.util,StringUtils,11,11,16,15,346,97,0,0,0.8125,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
18,fr.openwide.core.spring.util,StringUtils,11,11,16,15,349,97,0,0,0.8125,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
19,fr.openwide.core.spring.util,StringUtils,11,11,15,14,343,96,0,0,0.8,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
2,fr.openwide.core.spring.util,StringUtils,18,18,27,24,250,41,0,0,0.6666666666666666,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
3,fr.openwide.core.spring.util,StringUtils,18,18,26,23,244,40,0,0,0.6538461538461539,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
4,fr.openwide.core.spring.util,StringUtils,18,18,26,23,244,40,0,0,0.6538461538461539,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
5,fr.openwide.core.spring.util,StringUtils,18,18,24,21,219,33,0,0,0.7083333333333334,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
6,fr.openwide.core.spring.util,StringUtils,18,18,23,20,216,32,0,0,0.6956521739130435,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
7,fr.openwide.core.spring.util,StringUtils,18,18,22,19,203,30,0,0,0.6818181818181818,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
8,fr.openwide.core.spring.util,StringUtils,18,18,22,19,203,30,0,0,0.6818181818181818,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
9,fr.openwide.core.spring.util,StringUtils,18,18,21,18,197,29,0,0,0.6666666666666666,1,1,file-data/owsi-core-parent/owsi-core-owsi-core-components-owsi-core-component-spring-src-main-java-fr-openwide-core-spring-util-StringUtils
1,com.projectswg.launchpad.service,Manager,52,27,59,58,674,112,0,0,0.2033898305084746,0,0,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
10,com.projectswg.launchpad.service,Manager,49,31,44,44,552,88,0,0,0.25,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
11,com.projectswg.launchpad.service,Manager,49,31,45,45,553,89,0,0,0.26666666666666666,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
12,com.projectswg.launchpad.service,Manager,46,30,42,42,528,84,0,0,0.2857142857142857,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
13,com.projectswg.launchpad.service,Manager,46,30,42,42,542,84,0,0,0.2857142857142857,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
14,com.projectswg.launchpad.service,Manager,46,30,43,43,554,85,0,0,0.2790697674418605,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
15,com.projectswg.launchpad.service,Manager,37,20,40,40,517,72,0,0,0.325,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
16,com.projectswg.launchpad.service,Manager,37,20,40,40,494,71,0,0,0.325,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
17,com.projectswg.launchpad.service,Manager,38,20,41,41,500,73,0,0,0.3170731707317073,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
18,com.projectswg.launchpad.service,Manager,40,20,47,47,506,84,0,0,0.3191489361702128,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
19,com.projectswg.launchpad.service,Manager,48,27,47,47,487,80,0,0,0.3191489361702128,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
2,com.projectswg.launchpad.service,Manager,52,27,59,58,674,112,0,0,0.2033898305084746,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
20,com.projectswg.launchpad.service,Manager,47,27,46,46,481,79,0,0,0.32608695652173914,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
21,com.projectswg.launchpad.service,Manager,47,27,45,45,477,78,0,0,0.3333333333333333,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
22,com.projectswg.launchpad.service,Manager,47,27,45,45,478,78,0,0,0.3333333333333333,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
3,com.projectswg.launchpad.service,Manager,51,26,59,58,674,111,0,0,0.2033898305084746,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
4,com.projectswg.launchpad.service,Manager,51,26,59,58,673,111,0,0,0.2033898305084746,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
5,com.projectswg.launchpad.service,Manager,51,26,54,53,658,105,0,0,0.24074074074074076,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
6,com.projectswg.launchpad.service,Manager,52,27,54,53,657,105,0,0,0.2037037037037037,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
7,com.projectswg.launchpad.service,Manager,59,34,53,53,629,104,0,0,0.22641509433962265,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
8,com.projectswg.launchpad.service,Manager,52,33,45,45,559,90,0,0,0.24444444444444444,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
9,com.projectswg.launchpad.service,Manager,50,31,45,45,555,89,0,0,0.24444444444444444,1,1,file-data/projectswg-launchpad/src-com-projectswg-launchpad-service-Manager
1,com.demo.activity,MainActivity,1,0,5,1,49,7,0,0,0.6,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
10,com.demo.activity,MainActivity,0,0,1,0,8,1,0,0,-1.0,0,0,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
11,com.demo.activity,MainActivity,0,0,1,0,8,1,0,0,-1.0,0,0,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
2,com.demo.activity,MainActivity,1,0,5,1,49,7,0,0,0.6,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
3,com.demo.activity,MainActivity,1,0,5,1,49,7,0,0,0.6,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
4,com.demo.activity,MainActivity,1,0,3,1,36,5,0,0,0.6666666666666666,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
5,com.demo.activity,MainActivity,1,0,3,1,36,5,0,0,0.6666666666666666,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
6,com.demo.activity,MainActivity,1,1,3,1,36,5,0,0,0.6666666666666666,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
7,com.demo.activity,MainActivity,0,0,3,1,27,3,0,0,-1.0,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
8,com.demo.activity,MainActivity,0,0,3,1,24,3,0,0,-1.0,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
9,com.demo.activity,MainActivity,0,0,3,1,24,3,0,0,-1.0,1,1,file-data/react-native-android-activity/android-app-src-main-java-com-demo-activity-MainActivity
1,hudson.remoting,FlightRecorderInputStream,7,0,15,14,134,26,0,0,0.2,0,1,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
1,hudson.remoting,ByteArrayRingBuffer,4,0,4,4,49,10,0,0,0.0,1,0,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
2,hudson.remoting,FlightRecorderInputStream,7,0,15,14,130,26,0,0,0.2,0,1,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
2,hudson.remoting,ByteArrayRingBuffer,4,0,4,4,49,10,0,0,0.0,1,0,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
3,hudson.remoting,FlightRecorderInputStream,7,0,15,14,130,26,0,0,0.2,0,1,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
3,hudson.remoting,ByteArrayRingBuffer,4,0,4,4,49,10,0,0,0.0,1,0,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
4,hudson.remoting,FlightRecorderInputStream,7,0,15,14,130,26,0,0,0.2,0,1,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
4,hudson.remoting,ByteArrayRingBuffer,4,0,4,4,49,10,0,0,0.0,1,0,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
5,hudson.remoting,FlightRecorderInputStream,7,0,14,13,106,21,0,0,0.21428571428571427,0,1,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
5,hudson.remoting,ByteArrayRingBuffer,4,0,3,3,25,5,0,0,0.0,1,0,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
6,hudson.remoting,FlightRecorderInputStream,2,0,11,10,80,16,0,0,0.18181818181818185,0,0,file-data/remoting/src-main-java-hudson-remoting-FlightRecorderInputStream
1,com.zimmerbell.repaper,Repaper,24,3,28,15,334,46,0,0,0.14285714285714285,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
1,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
1,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
1,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
10,com.zimmerbell.repaper,Repaper,20,3,24,13,288,38,0,0,0.25,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
10,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,13,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
10,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
11,com.zimmerbell.repaper,Repaper,16,5,20,11,238,31,0,0,0.2,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
11,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
12,com.zimmerbell.repaper,Repaper,16,5,20,11,233,31,0,0,0.2,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
12,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
13,com.zimmerbell.repaper,Repaper,16,5,20,11,232,31,0,0,0.2,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
13,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
14,com.zimmerbell.repaper,Repaper,16,5,20,11,232,31,0,0,0.2,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
14,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
15,com.zimmerbell.repaper,Repaper,16,5,19,10,217,29,0,0,0.21052631578947367,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
15,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
16,com.zimmerbell.repaper,Repaper,9,3,11,8,84,11,0,0,0.18181818181818185,1,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
17,com.zimmerbell.repaper,Repaper,7,3,8,5,68,8,0,0,0.25,1,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
18,com.zimmerbell.repaper,Repaper,8,0,11,7,146,21,0,0,0.3636363636363637,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
18,com.zimmerbell.repaper,SPI,4,0,1,0,16,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
19,com.zimmerbell.repaper,Repaper,8,0,8,5,119,18,0,0,0.375,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
19,com.zimmerbell.repaper,SPI,4,0,1,0,16,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
2,com.zimmerbell.repaper,Repaper,24,3,28,15,334,46,0,0,0.14285714285714285,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
2,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
2,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
2,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
20,com.zimmerbell.repaper,Repaper,8,0,7,4,84,11,0,0,0.2857142857142857,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
20,com.zimmerbell.repaper,SPI,4,0,1,0,16,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
3,com.zimmerbell.repaper,Repaper,24,3,28,15,334,46,0,0,0.14285714285714285,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
3,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
3,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
3,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
4,com.zimmerbell.repaper,Repaper,24,3,28,15,330,45,0,0,0.14285714285714285,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
4,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
4,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
4,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
5,com.zimmerbell.repaper,Repaper,24,3,28,15,330,45,0,0,0.14285714285714285,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
5,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
5,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
5,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
6,com.zimmerbell.repaper,Repaper,24,3,28,15,322,44,0,0,0.14285714285714285,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
6,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
6,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
6,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
7,com.zimmerbell.repaper,Repaper,23,3,27,16,315,43,0,0,0.14814814814814814,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
7,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
7,com.zimmerbell.repaper,CheckboxConfigMenuItem,1,0,2,2,12,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
7,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
8,com.zimmerbell.repaper,Repaper,22,3,24,13,295,40,0,0,0.16666666666666666,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
8,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,13,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
8,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
9,com.zimmerbell.repaper,Repaper,20,3,24,13,287,38,0,0,0.25,1,2,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
9,com.zimmerbell.repaper,ConfigMenuItem,1,0,2,2,13,2,0,0,1.0,0,0,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
9,com.zimmerbell.repaper,SPI,5,0,1,0,17,1,0,0,-1.0,2,1,file-data/repaper/src-main-java-com-zimmerbell-repaper-Repaper
1,org.ros.rosjava.roslaunch.util,Util,1,0,15,14,188,23,0,0,0.7333333333333333,1,1,file-data/rosjava_roslaunch/src-org-ros-rosjava-roslaunch-util-Util
2,org.ros.rosjava.roslaunch.util,Util,1,0,14,13,178,22,0,0,0.7142857142857143,1,1,file-data/rosjava_roslaunch/src-org-ros-rosjava-roslaunch-util-Util
3,org.ros.rosjava.roslaunch.util,Util,1,0,10,9,151,18,0,0,0.6,1,1,file-data/rosjava_roslaunch/src-org-ros-rosjava-roslaunch-util-Util
4,org.ros.rosjava.roslaunch.util,Util,1,0,10,9,151,18,0,0,0.6,1,1,file-data/rosjava_roslaunch/src-org-ros-rosjava-roslaunch-util-Util
1,edu.kit.pse.ws2013.routekit.util,FileUtil,1,0,9,9,87,15,0,0,0.6666666666666666,1,1,file-data/routeKIT/src-edu-kit-pse-ws2013-routekit-util-FileUtil
2,edu.kit.pse.ws2013.routekit.util,FileUtil,1,0,8,8,71,13,0,0,0.75,1,1,file-data/routeKIT/src-edu-kit-pse-ws2013-routekit-util-FileUtil
3,edu.kit.pse.ws2013.routekit.util,FileUtil,1,0,8,8,71,13,0,0,0.75,1,1,file-data/routeKIT/src-edu-kit-pse-ws2013-routekit-util-FileUtil
4,edu.kit.pse.ws2013.routekit.util,FileUtil,0,0,6,6,54,11,0,0,-1.0,1,1,file-data/routeKIT/src-edu-kit-pse-ws2013-routekit-util-FileUtil
5,edu.kit.pse.ws2013.routekit.util,FileUtil,0,0,5,5,48,10,0,0,-1.0,0,0,file-data/routeKIT/src-edu-kit-pse-ws2013-routekit-util-FileUtil
6,edu.kit.pse.ws2013.routekit.util,FileUtil,0,0,4,4,29,6,0,0,-1.0,0,0,file-data/routeKIT/src-edu-kit-pse-ws2013-routekit-util-FileUtil
1,com.njitdev.sa_android.utils,SAUtils,0,0,13,12,126,27,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
2,com.njitdev.sa_android.utils,SAUtils,0,0,13,12,126,27,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
3,com.njitdev.sa_android.utils,SAUtils,0,0,11,10,100,21,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
4,com.njitdev.sa_android.utils,SAUtils,0,0,10,9,89,20,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
5,com.njitdev.sa_android.utils,SAUtils,0,0,6,5,57,12,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
6,com.njitdev.sa_android.utils,SAUtils,0,0,6,5,57,12,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
7,com.njitdev.sa_android.utils,SAUtils,0,0,3,3,23,5,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
8,com.njitdev.sa_android.utils,SAUtils,0,0,3,3,26,5,0,0,-1.0,1,1,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
9,com.njitdev.sa_android.utils,SAUtils,0,0,2,2,15,2,0,0,-1.0,0,0,file-data/sa-android/app-src-main-java-com-njitdev-sa_android-utils-SAUtils
1,nl.tudelft.selfcompileapp,Util,2,2,12,10,217,34,0,0,0.6666666666666666,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
10,nl.tudelft.selfcompileapp,Util,1,1,9,7,144,24,0,0,0.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
11,nl.tudelft.selfcompileapp,Util,1,1,10,8,160,28,0,0,0.3,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
12,nl.tudelft.selfcompileapp,Util,1,1,10,8,154,28,0,0,0.3,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
13,nl.tudelft.selfcompileapp,Util,0,0,7,7,107,20,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
14,nl.tudelft.selfcompileapp,Util,0,0,5,5,101,16,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
15,nl.tudelft.selfcompileapp,Util,0,0,4,4,76,13,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
16,nl.tudelft.selfcompileapp,Util,0,0,3,3,60,11,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
17,nl.tudelft.selfcompileapp,Util,0,0,2,2,52,8,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
2,nl.tudelft.selfcompileapp,Util,2,2,11,9,176,29,0,0,0.6363636363636364,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
3,nl.tudelft.selfcompileapp,Util,0,0,9,7,159,27,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
4,nl.tudelft.selfcompileapp,Util,0,0,9,7,159,27,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
5,nl.tudelft.selfcompileapp,Util,0,0,8,6,137,23,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
6,nl.tudelft.selfcompileapp,Util,0,0,7,6,126,21,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
7,nl.tudelft.selfcompileapp,Util,0,0,7,7,110,20,0,0,-1.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
8,nl.tudelft.selfcompileapp,Util,1,1,9,7,144,24,0,0,0.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
9,nl.tudelft.selfcompileapp,Util,1,1,9,7,144,24,0,0,0.0,1,1,file-data/self-compile-Android/src-nl-tudelft-selfcompileapp-Util
1,nl.tudelft.selfcompileapp,Util,2,2,12,10,217,34,0,0,0.6666666666666666,1,1,file-data/sm/src-nl-tudelft-selfcompileapp-Util
